city,timestamp,temperature,season
New York,2015-08-25,30.55083106114424,summer
New York,2015-08-26,29.273698547370458,summer
New York,2015-08-27,21.098260609878455,summer
New York,2015-08-28,22.575456275857377,summer
New York,2015-08-29,27.485487147212975,summer
New York,2015-08-30,19.672477627789714,summer
New York,2015-08-31,26.418667449788586,summer
New York,2015-09-01,11.758344775061332,autumn
New York,2015-09-02,15.448581622913583,autumn
New York,2015-09-03,21.60152306948399,autumn
New York,2015-09-04,19.16647790778467,autumn
New York,2015-09-05,11.471429933905407,autumn
New York,2015-09-06,5.4766448756124415,autumn
New York,2015-09-07,21.619163264678612,autumn
New York,2015-09-08,19.957756330182228,autumn
New York,2015-09-09,12.908686453332777,autumn
New York,2015-09-10,10.13184841457929,autumn
New York,2015-09-11,18.241237039500774,autumn
New York,2015-09-12,12.388465779386383,autumn
New York,2015-09-13,14.750002186466231,autumn
New York,2015-09-14,15.432710684992582,autumn
New York,2015-09-15,16.740680020476276,autumn
New York,2015-09-16,8.877033017608625,autumn
New York,2015-09-17,14.718695433334226,autumn
New York,2015-09-18,10.454815113220167,autumn
New York,2015-09-19,16.45104035564992,autumn
New York,2015-09-20,11.752784880520156,autumn
New York,2015-09-21,21.15755489203321,autumn
New York,2015-09-22,11.77286974550643,autumn
New York,2015-09-23,22.40428668323431,autumn
New York,2015-09-24,19.021113233060678,autumn
New York,2015-09-25,1.3456898678215428,autumn
New York,2015-09-26,14.69724497710816,autumn
New York,2015-09-27,17.09491454376451,autumn
New York,2015-09-28,12.549692750599087,autumn
New York,2015-09-29,16.683050392433497,autumn
New York,2015-09-30,4.64470333408981,autumn
New York,2015-10-01,13.337680337136122,autumn
New York,2015-10-02,23.754853787001174,autumn
New York,2015-10-03,8.848238270384147,autumn
New York,2015-10-04,14.011280865922192,autumn
New York,2015-10-05,10.949763320425248,autumn
New York,2015-10-06,15.791745854516341,autumn
New York,2015-10-07,22.391396162888235,autumn
New York,2015-10-08,8.96095196425426,autumn
New York,2015-10-09,17.308452815945618,autumn
New York,2015-10-10,14.959639572203582,autumn
New York,2015-10-11,6.536997949466716,autumn
New York,2015-10-12,8.00990919842876,autumn
New York,2015-10-13,14.77669765763804,autumn
New York,2015-10-14,11.755386908904704,autumn
New York,2015-10-15,22.425561127241487,autumn
New York,2015-10-16,14.36744268063452,autumn
New York,2015-10-17,19.63317645943414,autumn
New York,2015-10-18,11.065207259273212,autumn
New York,2015-10-19,10.307959902632337,autumn
New York,2015-10-20,13.080349368911467,autumn
New York,2015-10-21,12.871846542648068,autumn
New York,2015-10-22,24.084853114377914,autumn
New York,2015-10-23,9.614366979622258,autumn
New York,2015-10-24,15.991048010211323,autumn
New York,2015-10-25,17.040903792449583,autumn
New York,2015-10-26,10.082597745748282,autumn
New York,2015-10-27,21.221654767987534,autumn
New York,2015-10-28,14.78411635899198,autumn
New York,2015-10-29,11.601651546284717,autumn
New York,2015-10-30,19.73272546512979,autumn
New York,2015-10-31,10.928987483719718,autumn
New York,2015-11-01,17.99972227219043,autumn
New York,2015-11-02,23.959819960062216,autumn
New York,2015-11-03,12.788101822426672,autumn
New York,2015-11-04,13.934325737883842,autumn
New York,2015-11-05,19.944044235705196,autumn
New York,2015-11-06,11.796295849384297,autumn
New York,2015-11-07,12.332678190749949,autumn
New York,2015-11-08,13.34913655588649,autumn
New York,2015-11-09,18.534385145618767,autumn
New York,2015-11-10,11.803569145317393,autumn
New York,2015-11-11,25.737158310967168,autumn
New York,2015-11-12,19.07948901075729,autumn
New York,2015-11-13,26.239906793505483,autumn
New York,2015-11-14,15.015676049265092,autumn
New York,2015-11-15,14.577209195915472,autumn
New York,2015-11-16,9.206154850957343,autumn
New York,2015-11-17,17.776287366937918,autumn
New York,2015-11-18,11.757903237533345,autumn
New York,2015-11-19,8.193589081208842,autumn
New York,2015-11-20,23.676632731615328,autumn
New York,2015-11-21,29.591228490101606,autumn
New York,2015-11-22,9.55210889424861,autumn
New York,2015-11-23,13.881339704081848,autumn
New York,2015-11-24,16.199654067329494,autumn
New York,2015-11-25,28.64006619313253,autumn
New York,2015-11-26,3.3632940516974337,autumn
New York,2015-11-27,7.501509914097552,autumn
New York,2015-11-28,12.321158104524041,autumn
New York,2015-11-29,10.101569601106284,autumn
New York,2015-11-30,18.938436285070036,autumn
New York,2015-12-01,-1.5718886894374706,winter
New York,2015-12-02,1.735406830618278,winter
New York,2015-12-03,1.229753911211298,winter
New York,2015-12-04,-10.640838876040268,winter
New York,2015-12-05,-0.5081297179096507,winter
New York,2015-12-06,3.1415218519338275,winter
New York,2015-12-07,9.10375898770194,winter
New York,2015-12-08,-4.77844205300939,winter
New York,2015-12-09,-1.4571495651567614,winter
New York,2015-12-10,-6.317605381258838,winter
New York,2015-12-11,-2.204583842444012,winter
New York,2015-12-12,1.9423655050504827,winter
New York,2015-12-13,2.3014345951950412,winter
New York,2015-12-14,11.314592219586414,winter
New York,2015-12-15,-3.761129778850172,winter
New York,2015-12-16,4.627312427688785,winter
New York,2015-12-17,2.937116616454855,winter
New York,2015-12-18,1.9172342750388927,winter
New York,2015-12-19,4.7881124232297205,winter
New York,2015-12-20,4.829156982156232,winter
New York,2015-12-21,-5.859956286224444,winter
New York,2015-12-22,3.9440129519484355,winter
New York,2015-12-23,3.307249974381759,winter
New York,2015-12-24,6.750032117525499,winter
New York,2015-12-25,-2.467256070748451,winter
New York,2015-12-26,-10.294505503098163,winter
New York,2015-12-27,-7.855438950322112,winter
New York,2015-12-28,-8.542431994583367,winter
New York,2015-12-29,5.414160609085611,winter
New York,2015-12-30,0.10859897769977028,winter
New York,2015-12-31,-1.3458267829976305,winter
New York,2016-01-01,4.857970572124938,winter
New York,2016-01-02,-9.329478002835986,winter
New York,2016-01-03,8.897840278044978,winter
New York,2016-01-04,-5.928758524615093,winter
New York,2016-01-05,-0.7674596267800861,winter
New York,2016-01-06,1.4147415500168437,winter
New York,2016-01-07,2.163321380298658,winter
New York,2016-01-08,2.840865135744261,winter
New York,2016-01-09,-7.160778735982765,winter
New York,2016-01-10,-7.790652331019529,winter
New York,2016-01-11,-7.792394831616928,winter
New York,2016-01-12,-9.46850943391816,winter
New York,2016-01-13,2.5221838575034483,winter
New York,2016-01-14,-7.886638211062735,winter
New York,2016-01-15,-5.32574690989366,winter
New York,2016-01-16,7.818862071681245,winter
New York,2016-01-17,0.602063582180731,winter
New York,2016-01-18,-4.7558556038275555,winter
New York,2016-01-19,-0.14261331970601604,winter
New York,2016-01-20,4.983825202881384,winter
New York,2016-01-21,0.19236094298628564,winter
New York,2016-01-22,3.1291810610660886,winter
New York,2016-01-23,5.28361963905307,winter
New York,2016-01-24,5.785945956829965,winter
New York,2016-01-25,-5.849142113724689,winter
New York,2016-01-26,-1.9387027826148648,winter
New York,2016-01-27,0.7437010799182381,winter
New York,2016-01-28,2.8709963547168087,winter
New York,2016-01-29,1.7555715676894068,winter
New York,2016-01-30,5.8549186780525275,winter
New York,2016-01-31,5.154787676780559,winter
New York,2016-02-01,-3.642139324708245,winter
New York,2016-02-02,-1.8819143234507274,winter
New York,2016-02-03,-3.945412255796781,winter
New York,2016-02-04,-2.206546595815374,winter
New York,2016-02-05,-0.15746926880991347,winter
New York,2016-02-06,5.5032876797068875,winter
New York,2016-02-07,-8.188177737177368,winter
New York,2016-02-08,5.8273087706221505,winter
New York,2016-02-09,3.2740431853666827,winter
New York,2016-02-10,9.013213765790324,winter
New York,2016-02-11,2.586249501076771,winter
New York,2016-02-12,-3.079891426821981,winter
New York,2016-02-13,-3.124258969494409,winter
New York,2016-02-14,7.348000641542902,winter
New York,2016-02-15,-5.536902410395911,winter
New York,2016-02-16,1.1827807920424374,winter
New York,2016-02-17,5.132167407217295,winter
New York,2016-02-18,-6.904555372453363,winter
New York,2016-02-19,-8.180709527076415,winter
New York,2016-02-20,-0.9977376700622319,winter
New York,2016-02-21,-0.26025676164835737,winter
New York,2016-02-22,6.476120437013938,winter
New York,2016-02-23,1.9222185542427517,winter
New York,2016-02-24,0.07981035226168505,winter
New York,2016-02-25,-3.0615849893000977,winter
New York,2016-02-26,2.9244086179915394,winter
New York,2016-02-27,6.236469630790631,winter
New York,2016-02-28,-2.402074304699554,winter
New York,2016-02-29,-0.8595753429674113,winter
New York,2016-03-01,8.678649947970838,spring
New York,2016-03-02,12.360856267024948,spring
New York,2016-03-03,1.6866035919077156,spring
New York,2016-03-04,13.938621379035467,spring
New York,2016-03-05,19.15544255958005,spring
New York,2016-03-06,7.601469833830686,spring
New York,2016-03-07,0.5291267985930475,spring
New York,2016-03-08,4.431101625721368,spring
New York,2016-03-09,15.167855174267919,spring
New York,2016-03-10,6.854241237900313,spring
New York,2016-03-11,4.317769385735739,spring
New York,2016-03-12,15.472417800407438,spring
New York,2016-03-13,12.822228555598805,spring
New York,2016-03-14,9.213151425657916,spring
New York,2016-03-15,8.73182745943975,spring
New York,2016-03-16,17.024385981981844,spring
New York,2016-03-17,20.546982029725868,spring
New York,2016-03-18,8.572766010290817,spring
New York,2016-03-19,16.82998011676652,spring
New York,2016-03-20,5.669812905706252,spring
New York,2016-03-21,13.836216578464349,spring
New York,2016-03-22,15.551090641112584,spring
New York,2016-03-23,12.46991241391827,spring
New York,2016-03-24,10.000106680717712,spring
New York,2016-03-25,8.307121930231075,spring
New York,2016-03-26,5.046846991102538,spring
New York,2016-03-27,6.887282342230394,spring
New York,2016-03-28,12.832424656523509,spring
New York,2016-03-29,8.832297130819388,spring
New York,2016-03-30,11.05144206656415,spring
New York,2016-03-31,2.3138592382402825,spring
New York,2016-04-01,1.3553323059352778,spring
New York,2016-04-02,12.513868267836617,spring
New York,2016-04-03,13.658764948896524,spring
New York,2016-04-04,20.081238848506064,spring
New York,2016-04-05,7.218382288070755,spring
New York,2016-04-06,6.122547380476686,spring
New York,2016-04-07,11.92188016549819,spring
New York,2016-04-08,15.144819486942858,spring
New York,2016-04-09,8.939682578567467,spring
New York,2016-04-10,12.920606276434132,spring
New York,2016-04-11,10.99638554562432,spring
New York,2016-04-12,3.0873277164393444,spring
New York,2016-04-13,10.54733458576173,spring
New York,2016-04-14,12.13470324835761,spring
New York,2016-04-15,11.718766354390757,spring
New York,2016-04-16,18.351192253728406,spring
New York,2016-04-17,1.6132003889329898,spring
New York,2016-04-18,12.226237002408128,spring
New York,2016-04-19,10.064116375518447,spring
New York,2016-04-20,12.061751883421838,spring
New York,2016-04-21,10.571814913510888,spring
New York,2016-04-22,7.85592639367365,spring
New York,2016-04-23,14.39711214834521,spring
New York,2016-04-24,7.995457988969687,spring
New York,2016-04-25,8.80009788764252,spring
New York,2016-04-26,11.670851132854208,spring
New York,2016-04-27,2.282886572889252,spring
New York,2016-04-28,12.41218184498555,spring
New York,2016-04-29,-0.9127261002337974,spring
New York,2016-04-30,-0.8685203391093044,spring
New York,2016-05-01,17.485008042152423,spring
New York,2016-05-02,9.477209746111459,spring
New York,2016-05-03,11.109811678673692,spring
New York,2016-05-04,10.261968171237546,spring
New York,2016-05-05,12.879514606675595,spring
New York,2016-05-06,11.655992154544618,spring
New York,2016-05-07,10.727249660234287,spring
New York,2016-05-08,0.8359916139621273,spring
New York,2016-05-09,15.541274329766424,spring
New York,2016-05-10,6.345474520480135,spring
New York,2016-05-11,0.92766472099804,spring
New York,2016-05-12,13.899994956689799,spring
New York,2016-05-13,10.3961456444414,spring
New York,2016-05-14,11.031577400684114,spring
New York,2016-05-15,6.600476391792524,spring
New York,2016-05-16,5.828905400952562,spring
New York,2016-05-17,6.137863947955067,spring
New York,2016-05-18,11.966718370713807,spring
New York,2016-05-19,6.430874457949145,spring
New York,2016-05-20,17.20421425049033,spring
New York,2016-05-21,9.138272970850698,spring
New York,2016-05-22,13.48112186654479,spring
New York,2016-05-23,6.27980920465253,spring
New York,2016-05-24,7.0940932964996986,spring
New York,2016-05-25,11.716894176804953,spring
New York,2016-05-26,4.571086017569835,spring
New York,2016-05-27,12.35674771739503,spring
New York,2016-05-28,17.415212329777216,spring
New York,2016-05-29,16.7913392215184,spring
New York,2016-05-30,1.3124778949205869,spring
New York,2016-05-31,13.471388150157033,spring
New York,2016-06-01,27.572726135344205,summer
New York,2016-06-02,30.419921157754615,summer
New York,2016-06-03,20.891321835451855,summer
New York,2016-06-04,30.884254969859185,summer
New York,2016-06-05,26.538949599184296,summer
New York,2016-06-06,24.027067073600744,summer
New York,2016-06-07,34.1595437998448,summer
New York,2016-06-08,24.867959737166046,summer
New York,2016-06-09,27.04573304714334,summer
New York,2016-06-10,15.768301006925979,summer
New York,2016-06-11,18.885587377911985,summer
New York,2016-06-12,26.64852354507891,summer
New York,2016-06-13,32.801731085469086,summer
New York,2016-06-14,22.58690315219335,summer
New York,2016-06-15,22.24752873519553,summer
New York,2016-06-16,24.173691559240574,summer
New York,2016-06-17,20.5367507844258,summer
New York,2016-06-18,27.78285301875098,summer
New York,2016-06-19,19.52767012193341,summer
New York,2016-06-20,24.17748000580488,summer
New York,2016-06-21,15.576578960571911,summer
New York,2016-06-22,20.644001674965295,summer
New York,2016-06-23,26.708224775216976,summer
New York,2016-06-24,25.124362709199424,summer
New York,2016-06-25,24.85020587349824,summer
New York,2016-06-26,15.33418845128693,summer
New York,2016-06-27,26.43052315098561,summer
New York,2016-06-28,28.65675209047994,summer
New York,2016-06-29,27.049634787203452,summer
New York,2016-06-30,22.89028075147512,summer
New York,2016-07-01,27.834139342718665,summer
New York,2016-07-02,16.686148177310017,summer
New York,2016-07-03,23.939744778328482,summer
New York,2016-07-04,28.852766439523883,summer
New York,2016-07-05,25.79572116903914,summer
New York,2016-07-06,25.152247931906874,summer
New York,2016-07-07,32.09352971114533,summer
New York,2016-07-08,21.215358172280983,summer
New York,2016-07-09,23.970829652644678,summer
New York,2016-07-10,17.752493593527866,summer
New York,2016-07-11,25.103993707703385,summer
New York,2016-07-12,23.44803199195895,summer
New York,2016-07-13,27.917074389586965,summer
New York,2016-07-14,30.00837675140762,summer
New York,2016-07-15,23.363318653120373,summer
New York,2016-07-16,18.11388214399218,summer
New York,2016-07-17,31.659463695223668,summer
New York,2016-07-18,30.70937653085401,summer
New York,2016-07-19,16.588716043918126,summer
New York,2016-07-20,28.119538948156283,summer
New York,2016-07-21,28.755298693055977,summer
New York,2016-07-22,18.43923427245791,summer
New York,2016-07-23,23.376386774635176,summer
New York,2016-07-24,29.043208680576,summer
New York,2016-07-25,26.5050374778159,summer
New York,2016-07-26,27.95058210032346,summer
New York,2016-07-27,21.29734101172698,summer
New York,2016-07-28,23.064011428078885,summer
New York,2016-07-29,28.59037900370952,summer
New York,2016-07-30,38.753085641472936,summer
New York,2016-07-31,32.064167109979344,summer
New York,2016-08-01,29.327030578255837,summer
New York,2016-08-02,31.42478256644136,summer
New York,2016-08-03,16.967767951708034,summer
New York,2016-08-04,28.861229031260635,summer
New York,2016-08-05,28.311401777233918,summer
New York,2016-08-06,19.91259455389789,summer
New York,2016-08-07,23.591074122247594,summer
New York,2016-08-08,17.363398781521386,summer
New York,2016-08-09,27.386390509150825,summer
New York,2016-08-10,12.566176050550455,summer
New York,2016-08-11,21.16918475235004,summer
New York,2016-08-12,25.202882164037774,summer
New York,2016-08-13,26.043338287192125,summer
New York,2016-08-14,30.49124004713125,summer
New York,2016-08-15,28.712477892536764,summer
New York,2016-08-16,22.348689330381752,summer
New York,2016-08-17,14.099919253346847,summer
New York,2016-08-18,23.970867648777492,summer
New York,2016-08-19,19.1113817597289,summer
New York,2016-08-20,20.2922458273935,summer
New York,2016-08-21,16.641328570544907,summer
New York,2016-08-22,24.843923028896697,summer
New York,2016-08-23,17.47650933356233,summer
New York,2016-08-24,20.015470859580166,summer
New York,2016-08-25,22.735630074449713,summer
New York,2016-08-26,21.187031396913536,summer
New York,2016-08-27,23.55437677395301,summer
New York,2016-08-28,24.195136525955935,summer
New York,2016-08-29,20.81695829986427,summer
New York,2016-08-30,20.557081474778403,summer
New York,2016-08-31,20.138068943423985,summer
New York,2016-09-01,19.79376514072614,autumn
New York,2016-09-02,19.884382518561107,autumn
New York,2016-09-03,6.461206621040871,autumn
New York,2016-09-04,11.167829861674988,autumn
New York,2016-09-05,19.436667382559524,autumn
New York,2016-09-06,15.250048800518877,autumn
New York,2016-09-07,19.367797264882118,autumn
New York,2016-09-08,15.718429167227775,autumn
New York,2016-09-09,26.573009493515116,autumn
New York,2016-09-10,21.45143171774176,autumn
New York,2016-09-11,16.34133723398642,autumn
New York,2016-09-12,12.347906341390898,autumn
New York,2016-09-13,13.761403232784708,autumn
New York,2016-09-14,9.780050622314809,autumn
New York,2016-09-15,21.742207461410796,autumn
New York,2016-09-16,18.142440796430947,autumn
New York,2016-09-17,16.432939756233505,autumn
New York,2016-09-18,13.396461275266155,autumn
New York,2016-09-19,14.161596955524491,autumn
New York,2016-09-20,14.891592553631842,autumn
New York,2016-09-21,14.00982812448338,autumn
New York,2016-09-22,10.446229711476331,autumn
New York,2016-09-23,13.680444411196254,autumn
New York,2016-09-24,13.492258738312842,autumn
New York,2016-09-25,10.519285457790321,autumn
New York,2016-09-26,11.611323228798003,autumn
New York,2016-09-27,20.069314361546255,autumn
New York,2016-09-28,18.019438394688876,autumn
New York,2016-09-29,14.885986487286113,autumn
New York,2016-09-30,16.915608685841306,autumn
New York,2016-10-01,16.67911169606335,autumn
New York,2016-10-02,24.7643113144658,autumn
New York,2016-10-03,18.14523296259408,autumn
New York,2016-10-04,15.695312890914744,autumn
New York,2016-10-05,11.924102735964258,autumn
New York,2016-10-06,14.566000945989012,autumn
New York,2016-10-07,16.18423136565384,autumn
New York,2016-10-08,19.48409073621871,autumn
New York,2016-10-09,18.260065203398064,autumn
New York,2016-10-10,15.365858420995494,autumn
New York,2016-10-11,15.28432586945959,autumn
New York,2016-10-12,12.955720425424717,autumn
New York,2016-10-13,11.389324282060851,autumn
New York,2016-10-14,0.7568267952855745,autumn
New York,2016-10-15,16.3791063761501,autumn
New York,2016-10-16,15.601884076834953,autumn
New York,2016-10-17,11.760797316735285,autumn
New York,2016-10-18,23.821170305149913,autumn
New York,2016-10-19,15.861993213079518,autumn
New York,2016-10-20,13.899786169857126,autumn
New York,2016-10-21,16.03825467831421,autumn
New York,2016-10-22,13.80747454314968,autumn
New York,2016-10-23,21.251724705813604,autumn
New York,2016-10-24,21.74431867774853,autumn
New York,2016-10-25,13.571235956158047,autumn
New York,2016-10-26,17.910936699663623,autumn
New York,2016-10-27,17.80088899931641,autumn
New York,2016-10-28,18.990588767876165,autumn
New York,2016-10-29,15.944832813166638,autumn
New York,2016-10-30,13.709445523494727,autumn
New York,2016-10-31,19.953516743985503,autumn
New York,2016-11-01,19.3212800677009,autumn
New York,2016-11-02,15.418764318397642,autumn
New York,2016-11-03,13.57897378902938,autumn
New York,2016-11-04,16.640085370871706,autumn
New York,2016-11-05,17.28792174853559,autumn
New York,2016-11-06,9.408371296587354,autumn
New York,2016-11-07,17.597713540973665,autumn
New York,2016-11-08,9.688674130028627,autumn
New York,2016-11-09,8.918828366591285,autumn
New York,2016-11-10,10.766141317931881,autumn
New York,2016-11-11,18.302574791510565,autumn
New York,2016-11-12,12.193162615197357,autumn
New York,2016-11-13,17.517778950113176,autumn
New York,2016-11-14,18.414977745535854,autumn
New York,2016-11-15,22.057915792788684,autumn
New York,2016-11-16,24.828476982538362,autumn
New York,2016-11-17,15.093509706339223,autumn
New York,2016-11-18,16.2719283587629,autumn
New York,2016-11-19,17.17012442951592,autumn
New York,2016-11-20,17.668720439466973,autumn
New York,2016-11-21,10.663797965161741,autumn
New York,2016-11-22,13.929729174091511,autumn
New York,2016-11-23,25.498202808571413,autumn
New York,2016-11-24,12.533868510580769,autumn
New York,2016-11-25,9.554168797113523,autumn
New York,2016-11-26,18.456360930768852,autumn
New York,2016-11-27,8.46940685111207,autumn
New York,2016-11-28,11.719745252129174,autumn
New York,2016-11-29,18.152832915448617,autumn
New York,2016-11-30,17.193979468130546,autumn
New York,2016-12-01,-2.6971866216850375,winter
New York,2016-12-02,-0.10350120556763169,winter
New York,2016-12-03,14.680965259421638,winter
New York,2016-12-04,2.5417724541199997,winter
New York,2016-12-05,-4.070219608381171,winter
New York,2016-12-06,-6.817397264569434,winter
New York,2016-12-07,1.8837900072310778,winter
New York,2016-12-08,1.0229110503633063,winter
New York,2016-12-09,0.868388850792286,winter
New York,2016-12-10,-4.369380274846425,winter
New York,2016-12-11,0.35909404108458975,winter
New York,2016-12-12,-2.0241971229275566,winter
New York,2016-12-13,5.009626106015555,winter
New York,2016-12-14,3.238851339230358,winter
New York,2016-12-15,2.635982022005894,winter
New York,2016-12-16,3.515195977166666,winter
New York,2016-12-17,-3.113579910792194,winter
New York,2016-12-18,-1.7433605384816995,winter
New York,2016-12-19,5.8235163075244,winter
New York,2016-12-20,7.551122801761453,winter
New York,2016-12-21,0.9472731434819875,winter
New York,2016-12-22,0.9529102549019697,winter
New York,2016-12-23,-14.544263643655784,winter
New York,2016-12-24,1.703354780674654,winter
New York,2016-12-25,6.38735212029461,winter
New York,2016-12-26,-8.39100756209746,winter
New York,2016-12-27,8.801969456641368,winter
New York,2016-12-28,-4.476261937200726,winter
New York,2016-12-29,0.5091427484549448,winter
New York,2016-12-30,5.348428262046619,winter
New York,2016-12-31,-1.7406071146374855,winter
New York,2017-01-01,2.2161658909930986,winter
New York,2017-01-02,-3.641916225653794,winter
New York,2017-01-03,8.431476585484408,winter
New York,2017-01-04,6.965111779191022,winter
New York,2017-01-05,1.4143809492262194,winter
New York,2017-01-06,6.051619759617717,winter
New York,2017-01-07,0.6727194611014292,winter
New York,2017-01-08,18.055258210164563,winter
New York,2017-01-09,-0.6827048042669799,winter
New York,2017-01-10,-3.025683015705427,winter
New York,2017-01-11,6.086217187892081,winter
New York,2017-01-12,5.48642277796325,winter
New York,2017-01-13,6.439453745121426,winter
New York,2017-01-14,-1.7190857425946395,winter
New York,2017-01-15,-3.386397051440798,winter
New York,2017-01-16,1.3483955776335685,winter
New York,2017-01-17,-9.923173829340676,winter
New York,2017-01-18,5.500351293937361,winter
New York,2017-01-19,3.8840746784650335,winter
New York,2017-01-20,-0.6380689143929775,winter
New York,2017-01-21,-4.778359251184132,winter
New York,2017-01-22,-3.8848902901956284,winter
New York,2017-01-23,4.07737792251645,winter
New York,2017-01-24,-1.6744284310068356,winter
New York,2017-01-25,-5.174925068850255,winter
New York,2017-01-26,-7.292986062756654,winter
New York,2017-01-27,-6.696223163748306,winter
New York,2017-01-28,-6.0625701682655215,winter
New York,2017-01-29,-9.117011611684845,winter
New York,2017-01-30,6.351715862606541,winter
New York,2017-01-31,-5.038456229532793,winter
New York,2017-02-01,-2.0221960613784735,winter
New York,2017-02-02,-0.3682861358559886,winter
New York,2017-02-03,2.1030868208279796,winter
New York,2017-02-04,-6.1037668534048874,winter
New York,2017-02-05,-4.065034616503941,winter
New York,2017-02-06,2.924675772284804,winter
New York,2017-02-07,-2.9207345706801693,winter
New York,2017-02-08,-5.831764542773605,winter
New York,2017-02-09,1.8476554275291759,winter
New York,2017-02-10,6.495530147260355,winter
New York,2017-02-11,-0.32250845324187727,winter
New York,2017-02-12,-4.424917057646833,winter
New York,2017-02-13,0.785928393198859,winter
New York,2017-02-14,2.6628528516588283,winter
New York,2017-02-15,-5.20330336436849,winter
New York,2017-02-16,11.304278163296289,winter
New York,2017-02-17,2.532406116763241,winter
New York,2017-02-18,5.37716233278447,winter
New York,2017-02-19,5.360075427056224,winter
New York,2017-02-20,6.285876846658142,winter
New York,2017-02-21,-1.8545463227446668,winter
New York,2017-02-22,-3.134780696817763,winter
New York,2017-02-23,6.50750525369746,winter
New York,2017-02-24,8.408666330706145,winter
New York,2017-02-25,0.3975766471337325,winter
New York,2017-02-26,0.4932145717016543,winter
New York,2017-02-27,-6.019590251159203,winter
New York,2017-02-28,-7.2929704333436804,winter
New York,2017-03-01,20.288926054615594,spring
New York,2017-03-02,7.474655877065399,spring
New York,2017-03-03,7.645673202430483,spring
New York,2017-03-04,10.736999908927045,spring
New York,2017-03-05,8.13109869724038,spring
New York,2017-03-06,14.920406200094423,spring
New York,2017-03-07,10.271781367757267,spring
New York,2017-03-08,6.664435467137135,spring
New York,2017-03-09,14.097499053711422,spring
New York,2017-03-10,3.579917035522654,spring
New York,2017-03-11,15.24888728895312,spring
New York,2017-03-12,3.1473727520532035,spring
New York,2017-03-13,19.37972192011788,spring
New York,2017-03-14,30.213774086518942,spring
New York,2017-03-15,17.361346422572606,spring
New York,2017-03-16,3.616124643059142,spring
New York,2017-03-17,19.423789599711384,spring
New York,2017-03-18,7.182075005753322,spring
New York,2017-03-19,16.764628464106273,spring
New York,2017-03-20,-1.7833869537568248,spring
New York,2017-03-21,16.539736016804042,spring
New York,2017-03-22,8.37910367221942,spring
New York,2017-03-23,5.4038418356471585,spring
New York,2017-03-24,5.776186375006662,spring
New York,2017-03-25,11.176167648117355,spring
New York,2017-03-26,8.14152927000075,spring
New York,2017-03-27,6.208622678379509,spring
New York,2017-03-28,13.086607557236407,spring
New York,2017-03-29,16.358795604880363,spring
New York,2017-03-30,11.935651716535187,spring
New York,2017-03-31,14.354765514562686,spring
New York,2017-04-01,11.915560614513975,spring
New York,2017-04-02,13.371255437331696,spring
New York,2017-04-03,12.506548237115364,spring
New York,2017-04-04,5.511098466687969,spring
New York,2017-04-05,4.571783362411543,spring
New York,2017-04-06,12.66241000555534,spring
New York,2017-04-07,3.8734536303304603,spring
New York,2017-04-08,8.379855703045731,spring
New York,2017-04-09,17.395221271025516,spring
New York,2017-04-10,10.786381496489692,spring
New York,2017-04-11,9.660295752246354,spring
New York,2017-04-12,17.680536648721123,spring
New York,2017-04-13,12.641095243578672,spring
New York,2017-04-14,12.904302964839763,spring
New York,2017-04-15,6.658400507882215,spring
New York,2017-04-16,9.981614302092115,spring
New York,2017-04-17,11.559657724451585,spring
New York,2017-04-18,14.09558569958023,spring
New York,2017-04-19,3.4331188907263224,spring
New York,2017-04-20,4.715710238887549,spring
New York,2017-04-21,14.841074155359824,spring
New York,2017-04-22,12.256076068104328,spring
New York,2017-04-23,18.18246388663558,spring
New York,2017-04-24,12.896769250288365,spring
New York,2017-04-25,13.772851531347753,spring
New York,2017-04-26,9.269126621198037,spring
New York,2017-04-27,16.53052128148782,spring
New York,2017-04-28,12.18359300754979,spring
New York,2017-04-29,5.949476275301853,spring
New York,2017-04-30,7.786402122243422,spring
New York,2017-05-01,4.09832876061222,spring
New York,2017-05-02,6.735202483510058,spring
New York,2017-05-03,9.20217112700942,spring
New York,2017-05-04,12.621483942294356,spring
New York,2017-05-05,5.79793709769249,spring
New York,2017-05-06,14.93565176432616,spring
New York,2017-05-07,8.316373173785754,spring
New York,2017-05-08,9.486124497490984,spring
New York,2017-05-09,15.644820503111925,spring
New York,2017-05-10,6.992580888638422,spring
New York,2017-05-11,8.911849323419537,spring
New York,2017-05-12,9.509295860075017,spring
New York,2017-05-13,11.934556073137589,spring
New York,2017-05-14,5.216621384344492,spring
New York,2017-05-15,8.373819122304553,spring
New York,2017-05-16,9.775215234628446,spring
New York,2017-05-17,20.137303009972168,spring
New York,2017-05-18,11.714530093919121,spring
New York,2017-05-19,11.112621599825399,spring
New York,2017-05-20,8.225590452035897,spring
New York,2017-05-21,4.913419828785913,spring
New York,2017-05-22,13.624099006590194,spring
New York,2017-05-23,6.737431854692948,spring
New York,2017-05-24,3.769410578345939,spring
New York,2017-05-25,13.46911751976947,spring
New York,2017-05-26,17.296141796891213,spring
New York,2017-05-27,14.292112444278764,spring
New York,2017-05-28,11.427196209708338,spring
New York,2017-05-29,10.073336824121473,spring
New York,2017-05-30,10.422381957338578,spring
New York,2017-05-31,12.201008119530528,spring
New York,2017-06-01,26.829652375519156,summer
New York,2017-06-02,25.243931193642,summer
New York,2017-06-03,29.368877893507097,summer
